Banner,UPC,Kansas,New York,Northern California,Texas
Whole Foods,538593323,1.99,19.69,22.19,
Whole Foods,536411687,1.99,43.29,48.79,
Whole Foods,762977091,1.99,15.19,,
Whole Foods,509116779,1.99,1.49,,
Whole Foods,509419735,1.99,41.99,47.39,
Whole Foods,513172706,1.99,,6.49,
Whole Foods,514293895,1.99,43.29,,
Whole Foods,514730047,1.99,,53.09,
Whole Foods,514805290,1.99,7.09,,6.89
Whole Foods,514912132,1.99,,49.19,42.29
Whole Foods,514987291,,60.49,68.19,58.69
Whole Foods,516205909,1.99,37.39,,36.29
Whole Foods,517769564,1.99,21.39,24.19,20.79
Whole Foods,518047270,1.99,30.29,34.19,29.39
Whole Foods,523773926,1.99,13.69,,
Whole Foods,525505777,1.99,19.79,22.39,19.29
Whole Foods,525996730,1.99,49.79,,48.29
Whole Foods,526069074,1.99,9.79,11.09,
Whole Foods,526212256,1.99,34.79,,33.69
Whole Foods,526328901,1.99,2.09,,
Whole Foods,529559570,1.99,8.69,,8.49
Whole Foods,529968586,1.99,38.59,43.49,37.49
Whole Foods,531197407,1.99,26.89,30.29,
Whole Foods,531867954,1.99,57.09,,55.49
Whole Foods,533704030,1.99,60.89,68.69,59.09
Whole Foods,534498710,1.99,56.29,,
Whole Foods,534500231,1.99,56.59,,54.99
Whole Foods,535286391,1.99,32.09,,
Whole Foods,535529908,1.99,2.49,,
Whole Foods,537045183,1.99,18.09,20.39,
Whole Foods,565170341,1.99,10.59,11.89,
Whole Foods,565229692,1.99,53.69,,
Whole Foods,568256903,1.99,57.79,65.09,56.09
Whole Foods,598589918,1.99,6.89,7.69,6.69
Whole Foods,599052834,1.99,18.89,21.29,
Whole Foods,599921977,1.99,37.09,,35.99
Whole Foods,604272498,1.99,0.89,,
Whole Foods,604540867,1.99,14.89,,14.49
Whole Foods,606279907,,49.49,,
Whole Foods,606513778,1.99,2.09,,
Whole Foods,607409332,1.99,43.89,49.49,42.59
Whole Foods,612017146,1.99,24.69,,
Whole Foods,612864775,1.99,26.19,29.49,
Whole Foods,614172105,1.99,35.99,40.59,
Whole Foods,614290704,1.99,41.29,46.49,40.09
Whole Foods,614892418,1.99,,72.99,62.89
Whole Foods,615121896,1.99,43.79,49.39,
Whole Foods,615706094,1.99,48.79,54.99,
Whole Foods,616240709,1.99,62.89,70.89,
Whole Foods,617543188,1.99,22.89,,22.19
Whole Foods,620047925,1.99,50.69,57.09,49.19
Whole Foods,622287285,1.99,3.39,,3.29
Whole Foods,625438627,1.99,64.39,,
Whole Foods,627416688,1.99,26.69,,
Whole Foods,627807402,1.99,26.39,29.69,25.59
Whole Foods,627831552,1.99,,64.79,
Whole Foods,628622442,1.99,10.69,,10.39
Whole Foods,629512894,,60.69,68.39,58.89
Whole Foods,631749882,1.99,,,
Whole Foods,633357974,1.99,,13.09,11.29
Whole Foods,596626474,1.99,40.79,,39.59
Whole Foods,594511101,1.99,20.59,,19.99
Whole Foods,594035260,1.99,64.29,72.49,62.39
Whole Foods,592499340,1.99,,,2.69
Whole Foods,568480217,1.99,22.69,25.59,21.99
Whole Foods,569684083,1.99,24.39,27.49,23.69
Whole Foods,571419391,,45.89,51.79,
Whole Foods,571896895,,11.59,13.09,
Whole Foods,574010167,1.99,16.49,18.49,
Whole Foods,574169049,1.99,16.09,18.09,15.59
Whole Foods,574404121,,29.69,,
Whole Foods,574686428,1.99,40.69,45.89,39.49
Whole Foods,575714399,1.99,14.49,16.39,14.09
Whole Foods,576244412,1.99,,,
Whole Foods,576506037,1.99,45.69,51.59,
Whole Foods,579355486,1.99,10.49,11.79,10.19
Whole Foods,581030587,1.99,14.19,15.99,
Whole Foods,635609352,1.99,17.89,,
Whole Foods,581614281,1.99,,,
Whole Foods,582451335,1.99,61.39,69.29,59.59
Whole Foods,583297806,1.99,40.99,,39.79
Whole Foods,583333446,1.99,47.79,,
Whole Foods,583382498,1.99,19.99,22.59,
Whole Foods,583814806,1.99,45.49,51.29,44.19
Whole Foods,584200676,1.99,,51.59,44.39
Whole Foods,584598491,1.99,64.89,,
Whole Foods,585091176,1.99,21.39,,20.79
Whole Foods,587031338,,61.69,69.49,59.89
Whole Foods,587816654,1.99,40.49,45.59,39.29
Whole Foods,588225773,1.99,,,
Whole Foods,591915659,1.99,61.89,,60.09
Whole Foods,592298415,1.99,48.09,,46.69
Whole Foods,582214622,1.99,17.69,19.99,17.19
Whole Foods,763083923,1.99,16.49,,16.09
Whole Foods,996849471,1.99,12.79,,
Whole Foods,764458897,1.99,50.19,56.59,
Whole Foods,909199429,1.99,32.39,,
Whole Foods,912415151,1.99,27.09,,26.29
Whole Foods,912873332,1.99,22.29,,21.59
Whole Foods,915191199,1.99,34.49,38.89,
Whole Foods,916097175,1.99,18.29,,17.79
Whole Foods,917100992,1.99,57.39,,55.69
Whole Foods,917211564,1.99,18.59,20.89,17.99
Whole Foods,917901226,1.99,61.49,69.29,
Whole Foods,918833743,1.99,6.89,7.79,6.69
Whole Foods,919110708,1.99,16.69,18.79,
Whole Foods,920526931,1.99,39.49,,
Whole Foods,922747986,1.99,18.89,21.29,18.39
Whole Foods,923314883,1.99,24.39,,23.69
Whole Foods,923891080,1.99,,19.49,
Whole Foods,924190396,,3.69,4.09,
Whole Foods,926444424,1.99,15.59,,15.19
Whole Foods,927312846,1.99,12.99,14.59,12.59
Whole Foods,927693101,1.99,20.99,23.59,20.29
Whole Foods,927879675,1.99,31.09,34.99,30.19
Whole Foods,928259579,1.99,20.49,,19.89
Whole Foods,929137671,1.99,14.99,,
Whole Foods,929338551,1.99,22.39,,21.79
Whole Foods,929458444,1.99,29.19,,28.29
Whole Foods,930355523,1.99,14.49,,14.09
Whole Foods,931390073,1.99,18.79,21.09,18.19
Whole Foods,932170886,1.99,56.09,,54.49
Whole Foods,932644749,1.99,64.09,72.29,62.29
Whole Foods,907400779,1.99,17.09,19.29,
Whole Foods,932864695,1.99,29.69,33.49,28.89
Whole Foods,906234211,1.99,3.39,3.79,3.29
Whole Foods,905792642,1.99,10.69,12.09,
Whole Foods,881539712,1.99,62.89,70.89,
Whole Foods,882672998,1.99,28.99,32.69,
Whole Foods,883647960,1.99,51.89,,50.39
Whole Foods,883713851,,40.79,45.99,39.59
Whole Foods,884354350,,62.29,,60.49
Whole Foods,885481376,1.99,16.89,19.09,16.39
Whole Foods,886012244,1.99,5.79,6.59,5.69
Whole Foods,886105169,1.99,53.09,,51.49
Whole Foods,887149013,1.99,53.39,60.19,
Whole Foods,888354959,1.99,2.09,,2.09
Whole Foods,888599847,1.99,54.59,,
Whole Foods,888666503,1.99,66.09,74.49,
Whole Foods,888713764,1.99,22.89,,
Whole Foods,891797170,1.99,27.09,30.49,26.29
Whole Foods,894150291,1.99,,,
Whole Foods,894764703,1.99,27.79,,
Whole Foods,895637329,1.99,48.99,55.19,47.49
Whole Foods,896138462,1.99,,,
Whole Foods,896974529,1.99,17.89,,17.39
Whole Foods,897021614,1.99,,,
Whole Foods,897422303,1.99,42.39,47.79,41.09
Whole Foods,899571200,1.99,24.09,27.19,
Whole Foods,899819893,1.99,60.69,68.49,58.99
Whole Foods,899956196,,59.49,66.99,57.69
Whole Foods,902552274,,0.79,,
Whole Foods,904041295,1.99,41.79,,
Whole Foods,904714463,1.99,50.09,56.49,48.59
Whole Foods,905914857,1.99,50.79,57.29,
Whole Foods,936330605,1.99,62.69,70.69,
Whole Foods,938758588,1.99,47.29,,45.99
Whole Foods,939282782,,37.99,,36.89
Whole Foods,975793603,1.99,45.99,51.89,
Whole Foods,976976235,1.99,,72.49,62.49
Whole Foods,977134983,1.99,,,34.79
Whole Foods,978164640,1.99,,,
Whole Foods,978196729,1.99,19.49,21.99,18.89
Whole Foods,979616943,1.99,,,1.29
Whole Foods,980113553,,,56.49,
Whole Foods,980150388,1.99,56.79,63.99,55.09
Whole Foods,980564443,1.99,38.49,43.39,37.39
Whole Foods,981197816,1.99,48.89,,
Whole Foods,981510405,1.99,,73.69,
Whole Foods,981620604,1.99,41.39,,40.19
Whole Foods,986041768,1.99,26.59,29.99,
Whole Foods,986134213,1.99,64.19,72.39,62.29
Whole Foods,987411986,1.99,61.79,,
Whole Foods,987897892,1.99,9.89,,9.59
Whole Foods,988776021,1.99,,,
Whole Foods,988779486,1.99,34.69,39.19,
Whole Foods,990258086,1.99,43.09,48.59,
Whole Foods,992105314,1.99,38.29,,
Whole Foods,992125856,1.99,49.19,,
Whole Foods,993910240,1.99,25.89,29.19,
Whole Foods,994344572,,11.89,,11.59
Whole Foods,995745822,,44.59,,
Whole Foods,995798889,1.99,62.39,70.39,60.59
Whole Foods,996262978,1.99,14.39,16.19,13.89
Whole Foods,508604923,1.99,45.79,,
Whole Foods,975326196,1.99,30.89,34.79,29.99
Whole Foods,971923169,1.99,53.09,59.79,51.49
Whole Foods,970617307,1.99,58.29,65.69,
Whole Foods,967167461,1.99,24.99,28.09,
Whole Foods,942541787,1.99,32.99,,31.99
Whole Foods,943281894,1.99,20.89,23.49,
Whole Foods,944430721,1.99,23.09,25.99,
Whole Foods,945973686,1.99,62.69,,
Whole Foods,946880003,1.99,,73.09,
Whole Foods,947534594,1.99,44.79,,
Whole Foods,949435750,1.99,,,
Whole Foods,950498192,1.99,64.09,72.29,
Whole Foods,952287274,1.99,57.89,65.29,
Whole Foods,952635660,1.99,14.09,,13.69
Whole Foods,953126270,1.99,30.79,34.79,
Whole Foods,955026913,1.99,59.19,,
Whole Foods,955421336,1.99,19.69,22.19,19.09
Whole Foods,881311707,1.99,57.99,65.39,56.29
Whole Foods,958194401,1.99,40.99,46.19,39.79
Whole Foods,959054260,1.99,21.69,,21.09
Whole Foods,959211839,1.99,36.89,,
Whole Foods,962019991,1.99,34.09,,
Whole Foods,962420701,1.99,18.29,20.59,
Whole Foods,963136610,1.99,45.19,,
Whole Foods,963229417,1.99,50.09,,48.69
Whole Foods,963858888,1.99,55.09,62.09,
Whole Foods,964715239,1.99,37.39,,36.29
Whole Foods,965083187,1.99,36.29,,35.29
Whole Foods,965370690,1.99,49.49,55.79,
Whole Foods,966125119,1.99,27.79,,
Whole Foods,966176819,1.99,40.99,46.19,39.79
Whole Foods,966807089,1.99,60.69,,
Whole Foods,958465158,1.99,50.59,56.99,49.09
Whole Foods,763210027,1.99,,33.59,28.99
Whole Foods,879777546,1.99,52.09,58.69,
Whole Foods,877162041,1.99,,,
Whole Foods,795655973,1.99,60.59,,58.79
Whole Foods,795937333,,25.19,28.39,24.39
Whole Foods,797375865,,63.09,,61.19
Whole Foods,798625113,,3.89,,3.79
Whole Foods,801329171,,57.19,64.39,55.49
Whole Foods,802480036,1.99,59.59,,57.79
Whole Foods,804094528,1.99,46.39,,45.09
Whole Foods,805082512,1.99,,,
Whole Foods,808274867,1.99,43.79,49.39,
Whole Foods,808976577,1.99,29.99,,29.09
Whole Foods,810777505,1.99,31.39,,
Whole Foods,812183948,1.99,33.09,,
Whole Foods,812264326,1.99,32.79,36.99,31.79
Whole Foods,812817987,1.99,24.79,,
Whole Foods,813117592,1.99,49.49,55.79,
Whole Foods,817162115,1.99,20.69,23.39,
Whole Foods,817674221,1.99,,58.19,50.09
Whole Foods,818139689,1.99,,,
Whole Foods,819121025,1.99,,25.09,21.59
Whole Foods,820540489,1.99,57.59,64.89,55.89
Whole Foods,821096485,1.99,9.89,,9.69
Whole Foods,821504223,1.99,49.59,,48.19
Whole Foods,822316142,1.99,,,
Whole Foods,825958722,1.99,10.49,11.79,10.19
Whole Foods,826114350,1.99,22.39,,
Whole Foods,826771870,,16.19,18.29,
Whole Foods,826777526,1.99,54.19,,52.59
Whole Foods,794251522,1.99,41.19,,
Whole Foods,827210689,1.99,,8.89,7.69
Whole Foods,793865483,1.99,19.69,22.19,19.09
Whole Foods,790347148,1.99,62.69,54.29,46.69
Whole Foods,764530996,1.99,32.99,37.19,31.99
Whole Foods,765932940,1.99,57.69,,
Whole Foods,765958220,,,20.89,17.99
Whole Foods,766810433,1.99,20.19,22.69,
Whole Foods,768547166,1.99,40.79,45.99,
Whole Foods,768628469,1.99,10.09,,
Whole Foods,768879663,1.99,65.59,,
Whole Foods,768900012,1.99,56.99,64.19,55.29
Whole Foods,769464973,1.99,43.59,49.19,
Whole Foods,770347410,1.99,1.79,1.99,
Whole Foods,771066892,1.99,36.39,40.99,
Whole Foods,773828271,1.99,62.49,70.49,60.69
Whole Foods,774342015,1.99,40.19,45.29,
Whole Foods,774949377,1.99,29.19,32.99,28.39
Whole Foods,778006625,,,66.39,
Whole Foods,778682895,1.99,,,4.99
Whole Foods,780230660,1.99,53.09,59.89,51.49
Whole Foods,783399454,1.99,34.39,,33.39
Whole Foods,783845705,1.99,25.89,29.19,25.09
Whole Foods,783899410,1.99,46.69,,
Whole Foods,784408530,1.99,2.49,,2.39
Whole Foods,785234168,1.99,,41.39,35.69
Whole Foods,786293238,1.99,6.39,7.19,6.19
Whole Foods,789649867,1.99,53.69,60.49,
Whole Foods,789986401,1.99,16.19,,15.69
Whole Foods,790024227,1.99,16.39,,15.89
Whole Foods,790066655,1.99,4.79,5.39,4.69
Whole Foods,791901779,1.99,50.89,,
Whole Foods,827352822,1.99,,26.99,
Whole Foods,827531126,1.99,43.49,48.99,42.19
Whole Foods,827631041,1.99,44.99,,
Whole Foods,853687097,1.99,45.09,50.89,43.79
Whole Foods,854689154,,57.19,64.39,
Whole Foods,854985252,1.99,42.79,48.29,
Whole Foods,855000437,1.99,23.49,26.49,22.79
Whole Foods,856365324,1.99,43.19,48.69,
Whole Foods,856554674,,26.19,29.49,
Whole Foods,857067649,1.99,60.39,68.09,58.69
Whole Foods,857721983,,,33.69,28.99
Whole Foods,859607186,,27.09,,26.29
Whole Foods,860167579,1.99,39.09,43.99,
Whole Foods,861024387,1.99,5.79,,5.59
Whole Foods,861871758,1.99,58.09,,56.39
Whole Foods,864093895,1.99,3.29,3.69,3.19
Whole Foods,864128161,1.99,4.79,,
Whole Foods,864892235,1.99,,,
Whole Foods,865020811,1.99,47.49,53.49,
Whole Foods,866416138,1.99,,,
Whole Foods,866698043,1.99,6.59,,
Whole Foods,870309366,1.99,45.49,51.29,44.19
Whole Foods,870595943,1.99,50.19,56.49,48.69
Whole Foods,870721732,1.99,19.69,22.19,19.09
Whole Foods,872082334,1.99,5.69,6.39,
Whole Foods,872889619,1.99,42.99,48.39,
Whole Foods,873270447,1.99,65.29,,63.39
Whole Foods,874971914,1.99,19.59,22.09,
Whole Foods,876226151,1.99,20.69,23.29,
Whole Foods,876898615,,63.39,,
Whole Foods,852479948,1.99,20.89,23.59,
Whole Foods,850860889,1.99,19.49,21.89,18.89
Whole Foods,850719150,1.99,8.99,,
Whole Foods,849702242,1.99,47.59,53.59,
Whole Foods,827898456,1.99,,,
Whole Foods,827980895,1.99,60.19,67.89,58.39
Whole Foods,829968022,1.99,36.69,41.29,
Whole Foods,830115263,,49.39,55.69,47.99
Whole Foods,831054514,1.99,38.19,43.09,37.09
Whole Foods,831639757,1.99,46.39,52.29,
Whole Foods,832037986,1.99,8.29,,8.09
Whole Foods,832713642,1.99,,35.09,30.19
Whole Foods,835193761,1.49,64.39,72.59,62.49
Whole Foods,835966795,1.99,12.69,14.29,12.29
Whole Foods,836742374,1.99,47.79,,46.39
Whole Foods,836817411,1.99,27.09,30.49,26.29
Whole Foods,838460068,1.99,65.09,,
Whole Foods,878698622,1.99,27.39,30.79,
Whole Foods,838729004,1.99,7.69,,
Whole Foods,840138489,1.99,29.59,33.39,28.69
Whole Foods,841392681,1.99,61.89,69.69,60.09
Whole Foods,842306029,1.99,43.19,,41.89
Whole Foods,842621232,1.99,47.29,53.39,
Whole Foods,842968031,1.99,37.29,42.09,36.19
Whole Foods,843645850,1.99,31.19,,30.29
Whole Foods,845328666,1.99,39.09,,37.89
Whole Foods,845893087,,56.19,,
Whole Foods,846637828,1.99,5.69,,5.49
Whole Foods,848007798,1.99,20.09,,
Whole Foods,848280790,,,45.49,39.19
Whole Foods,849299370,1.99,12.19,,11.79
Whole Foods,849425547,1.99,56.69,63.99,55.09
Whole Foods,839680734,1.99,33.49,,
Whole Foods,508453812,1.99,44.79,,
Whole Foods,265291556,1.99,28.09,,
Whole Foods,506754007,1.99,54.19,61.09,52.59
Whole Foods,163383455,1.99,6.29,,6.09
Whole Foods,163809044,1.99,39.99,45.09,38.79
Whole Foods,164485660,1.99,41.09,46.29,
Whole Foods,165254790,,,40.39,
Whole Foods,165324638,1.99,65.09,,63.19
Whole Foods,165526080,1.99,3.99,,
Whole Foods,165559469,1.99,33.69,,
Whole Foods,169472387,1.99,53.49,,51.89
Whole Foods,171059624,1.99,37.99,42.79,
Whole Foods,171858013,1.99,32.09,36.19,
Whole Foods,172380215,1.99,42.59,,
Whole Foods,173173585,1.99,48.49,,47.09
Whole Foods,174429227,1.99,48.09,54.19,46.69
Whole Foods,176351627,1.99,,66.89,
Whole Foods,177925497,1.99,,,50.29
Whole Foods,178923336,1.99,15.69,17.69,
Whole Foods,182310151,1.99,36.69,41.29,35.59
Whole Foods,186497742,1.99,28.29,,27.39
Whole Foods,187405236,1.99,45.49,51.29,44.19
Whole Foods,189054973,1.99,38.49,,
Whole Foods,189565540,1.99,,53.89,
Whole Foods,193724353,1.99,46.79,,45.39
Whole Foods,193736714,1.99,62.29,,
Whole Foods,196109651,1.99,41.29,46.59,40.09
Whole Foods,196407931,1.99,8.99,,8.69
Whole Foods,197321036,1.99,32.19,,
Whole Foods,198082596,1.99,0.69,0.69,0.59
Whole Foods,162356142,1.99,52.49,59.09,50.89
Whole Foods,200021055,1.99,,2.79,
Whole Foods,162045248,1.99,62.79,70.79,60.99
Whole Foods,161076622,1.99,64.39,72.59,
Whole Foods,127838957,1.99,44.09,49.69,42.79
Whole Foods,127887048,1.99,9.69,,
Whole Foods,129232150,1.99,23.39,26.39,22.69
Whole Foods,129833275,1.99,,33.69,
Whole Foods,130186387,1.99,22.19,,
Whole Foods,130318597,1.99,63.99,72.09,62.09
Whole Foods,130358296,1.99,35.59,40.19,
Whole Foods,131820869,1.99,58.09,65.49,56.39
Whole Foods,132112942,1.99,,,
Whole Foods,132458395,1.99,34.09,38.39,
Whole Foods,136528713,1.99,15.39,,
Whole Foods,142231691,1.99,14.59,,14.19
Whole Foods,142252924,1.99,32.89,36.99,
Whole Foods,144575642,1.99,19.19,21.69,
Whole Foods,144644625,1.99,61.69,,
Whole Foods,145210517,1.99,54.09,,52.49
Whole Foods,146021511,1.99,50.19,,48.69
Whole Foods,151145905,1.99,29.69,,
Whole Foods,151287985,1.99,22.29,,
Whole Foods,152181269,1.99,44.59,,43.29
Whole Foods,152398257,1.99,6.39,7.19,6.19
Whole Foods,152458350,1.99,19.69,22.19,
Whole Foods,154602616,1.99,30.09,,29.19
Whole Foods,157129774,1.99,7.79,,
Whole Foods,157966725,1.99,19.39,,18.79
Whole Foods,158953776,1.99,65.39,73.69,63.49
Whole Foods,160430177,,65.09,73.39,63.19
Whole Foods,161725486,1.99,40.49,,39.29
Whole Foods,200253393,,55.69,,53.99
Whole Foods,200282631,1.99,29.69,,
Whole Foods,200809424,1.99,49.29,55.49,
Whole Foods,236968723,1.99,23.19,26.09,
Whole Foods,237280009,1.99,42.09,,
Whole Foods,238245641,1.99,6.09,,5.89
Whole Foods,238441424,1.99,36.79,,35.69
Whole Foods,238497653,1.99,41.89,47.19,
Whole Foods,240879755,1.99,36.59,41.29,35.49
Whole Foods,240924482,1.99,36.09,,
Whole Foods,242277190,1.99,57.89,,56.19
Whole Foods,242743338,1.99,48.99,55.19,47.59
Whole Foods,243131192,,2.69,2.99,
Whole Foods,243785066,1.99,42.49,,
Whole Foods,243934119,1.99,14.99,,
Whole Foods,244294577,1.99,36.69,,
Whole Foods,244899396,1.99,,,37.39
Whole Foods,245619737,1.99,25.49,28.69,24.69
Whole Foods,246582548,,52.59,59.29,
Whole Foods,246585815,1.99,16.19,18.29,15.79
Whole Foods,248544810,1.99,,,35.29
Whole Foods,250622702,1.99,42.39,47.79,41.09
Whole Foods,251180255,1.99,15.19,,14.69
Whole Foods,252280717,1.99,,19.69,16.99
Whole Foods,252888653,1.99,14.69,16.59,14.29
Whole Foods,253141402,1.99,39.19,44.09,37.99
Whole Foods,254804864,1.99,63.79,71.89,
Whole Foods,256001467,,27.99,,
Whole Foods,256779462,1.99,30.29,,
Whole Foods,256906423,1.99,,,10.69
Whole Foods,236677062,,62.39,,60.59
Whole Foods,236468029,1.99,5.39,5.99,5.19
Whole Foods,234070455,,8.29,9.29,
Whole Foods,234033889,1.99,19.29,,18.69
Whole Foods,201346142,1.99,50.39,,
Whole Foods,204071291,,31.69,,30.79
Whole Foods,205698731,1.99,3.99,,3.89
Whole Foods,205812283,1.99,44.79,,
Whole Foods,207648093,1.99,,9.99,8.59
Whole Foods,212886542,1.99,39.79,44.79,38.59
Whole Foods,213048650,,20.89,,
Whole Foods,213387822,1.99,38.89,43.89,37.79
Whole Foods,214212433,1.99,59.39,,
Whole Foods,215480572,1.99,17.99,20.19,17.39
Whole Foods,217512347,1.99,30.09,33.89,29.19
Whole Foods,218294289,1.99,61.19,68.99,59.39
Whole Foods,218958254,1.99,13.09,14.79,12.79
Whole Foods,127821311,1.99,22.09,,21.49
Whole Foods,220433295,1.99,22.59,,21.99
Whole Foods,221349675,1.99,41.29,,40.09
Whole Foods,222180587,1.99,9.89,,
Whole Foods,222633181,1.99,42.09,,
Whole Foods,223905761,1.99,51.29,57.79,49.79
Whole Foods,224558960,1.99,55.99,,54.39
Whole Foods,226008184,,9.49,,
Whole Foods,226080317,1.99,,,
Whole Foods,227635624,1.99,7.49,8.49,7.29
Whole Foods,227818213,1.99,61.59,69.39,59.79
Whole Foods,228431403,1.99,33.29,,32.29
Whole Foods,228591095,1.99,,,
Whole Foods,229341656,1.99,43.19,48.69,41.89
Whole Foods,230451071,1.99,26.39,29.79,25.69
Whole Foods,220677427,1.99,65.59,,63.69
Whole Foods,258597638,1.99,45.79,51.59,44.39
Whole Foods,126967843,,,,25.89
Whole Foods,124091247,1.99,57.99,,56.29
Whole Foods,43366358,1.99,51.39,57.89,
Whole Foods,44053660,1.99,,3.89,3.39
Whole Foods,44276570,1.99,41.99,,
Whole Foods,44385546,1.99,13.39,14.99,
Whole Foods,45509167,1.99,30.59,34.49,29.69
Whole Foods,45824749,1.99,31.49,35.49,30.59
Whole Foods,45845527,1.99,1.79,,
Whole Foods,47158754,1.99,,30.39,26.19
Whole Foods,47174618,1.99,4.19,4.69,4.09
Whole Foods,48013704,1.99,55.09,62.09,
Whole Foods,48258595,1.99,20.19,22.79,
Whole Foods,51294147,1.99,15.99,,15.59
Whole Foods,52851370,1.99,46.99,52.99,
Whole Foods,53317855,1.99,38.49,,37.39
Whole Foods,54236183,1.99,,,23.79
Whole Foods,54548062,1.99,45.49,,44.19
Whole Foods,55404606,1.99,41.79,47.09,
Whole Foods,55833407,1.99,31.49,35.49,30.59
Whole Foods,56176612,1.99,33.99,38.29,32.99
Whole Foods,57394222,1.99,34.69,39.09,
Whole Foods,57714338,1.99,28.49,,
Whole Foods,58785197,1.99,,,22.19
Whole Foods,59479815,1.99,,56.99,49.09
Whole Foods,60042797,1.99,,16.19,13.99
Whole Foods,60168857,1.99,2.19,,2.19
Whole Foods,60193187,1.99,8.69,9.79,
Whole Foods,60912855,1.99,55.99,63.09,
Whole Foods,41066545,1.99,61.79,,59.99
Whole Foods,61278034,1.99,25.09,,
Whole Foods,40555797,1.99,30.19,,
Whole Foods,39408244,1.99,63.99,72.19,62.19
Whole Foods,998831540,1.99,39.99,,38.79
Whole Foods,11873171,1.99,5.69,,5.49
Whole Foods,15052612,1.99,59.49,,57.79
Whole Foods,16482322,1.99,19.69,,
Whole Foods,16729338,,8.79,9.89,
Whole Foods,16829288,1.99,,,
Whole Foods,16900911,1.99,32.19,36.19,
Whole Foods,16999755,1.99,5.79,6.49,5.59
Whole Foods,17066659,1.99,3.39,3.79,3.29
Whole Foods,19696884,1.99,6.49,,6.29
Whole Foods,19911643,1.99,33.49,,32.59
Whole Foods,19982129,1.99,30.19,,29.29
Whole Foods,21872584,1.99,8.79,9.89,8.59
Whole Foods,22132676,1.99,5.99,,5.79
Whole Foods,22976162,1.99,54.69,61.59,53.09
Whole Foods,23493525,1.99,28.89,32.59,27.99
Whole Foods,24764365,1.99,19.89,22.39,19.29
Whole Foods,25023603,1.99,16.59,,
Whole Foods,25313327,1.99,19.09,,18.49
Whole Foods,26132370,1.99,21.99,24.79,
Whole Foods,26791818,1.99,11.79,13.29,
Whole Foods,26959766,1.99,59.89,,
Whole Foods,27595398,,,10.69,
Whole Foods,27866264,1.99,62.19,,
Whole Foods,35072231,,,61.69,
Whole Foods,38126522,1.99,63.19,,
Whole Foods,38399923,1.99,42.69,,
Whole Foods,39601228,1.99,24.99,28.19,24.29
Whole Foods,61566790,1.99,,,35.39
Whole Foods,62068892,1.99,12.09,,11.69
Whole Foods,62563085,1.99,52.59,59.29,51.09
Whole Foods,98164748,1.99,12.79,,12.39
Whole Foods,98441419,1.99,30.09,,
Whole Foods,99583114,1.99,26.99,,
Whole Foods,99830442,1.99,63.19,,61.29
Whole Foods,101201265,1.99,52.89,59.59,51.29
Whole Foods,105664025,1.99,24.79,27.99,
Whole Foods,106365705,1.99,22.49,25.29,21.79
Whole Foods,106599165,1.99,40.69,,
Whole Foods,106918220,1.99,25.89,29.19,25.09
Whole Foods,107865183,1.99,35.59,,34.59
Whole Foods,109076038,1.99,38.89,,37.79
Whole Foods,110354720,1.99,17.19,,
Whole Foods,110497121,1.99,,27.39,23.59
Whole Foods,111650456,1.99,,69.79,
Whole Foods,112509592,1.99,44.89,50.59,
Whole Foods,112817865,1.99,61.59,,
Whole Foods,113224794,1.99,41.89,,40.69
Whole Foods,113921219,1.99,21.09,23.79,20.49
Whole Foods,115104280,1.99,21.29,,20.69
Whole Foods,115681900,1.99,,,
Whole Foods,118708197,1.99,,,
Whole Foods,119616993,1.99,35.39,,34.39
Whole Foods,120290503,1.99,11.19,12.59,
Whole Foods,120596009,1.99,58.09,65.49,56.39
Whole Foods,121620235,1.99,63.09,,61.19
Whole Foods,122484761,1.99,37.69,,36.59
Whole Foods,124052151,1.99,21.99,,
Whole Foods,95866554,1.99,37.19,41.89,
Whole Foods,95862680,1.99,12.79,,
Whole Foods,95658838,1.99,42.79,,41.49
Whole Foods,94849573,,,70.09,
Whole Foods,63494206,,24.19,27.29,
Whole Foods,65837987,1.99,61.59,,59.79
Whole Foods,66025021,1.99,37.49,,36.39
Whole Foods,68034486,,,6.49,5.59
Whole Foods,69037528,1.99,3.49,,3.39
Whole Foods,69584995,1.99,12.79,14.49,
Whole Foods,70124770,1.99,62.49,70.39,
Whole Foods,70324549,1.99,48.59,54.69,
Whole Foods,70848410,1.99,2.89,3.29,
Whole Foods,71726448,1.99,8.99,10.09,
Whole Foods,73544548,1.99,38.19,,
Whole Foods,73570156,1.99,26.49,,25.69
Whole Foods,74029795,1.99,45.29,,43.99
Whole Foods,125829867,1.99,,17.89,
Whole Foods,75242878,,4.19,,4.09
Whole Foods,77460052,1.99,,1.39,
Whole Foods,79218866,1.99,56.19,63.29,
Whole Foods,81313305,1.99,58.49,,56.69
Whole Foods,81927167,,38.99,43.99,37.89
Whole Foods,83141336,1.99,,,56.59
Whole Foods,86262532,1.99,56.19,63.39,54.59
Whole Foods,86858655,1.99,,,
Whole Foods,87093736,1.99,27.99,,
Whole Foods,88576101,1.99,60.59,68.29,58.79
Whole Foods,90756884,1.99,40.19,,38.99
Whole Foods,93351329,1.99,,15.89,
Whole Foods,93696286,1.99,9.29,,
Whole Foods,94769945,1.99,22.09,,
Whole Foods,77045464,1.99,14.39,,
Whole Foods,507203618,1.99,28.39,,
